time,selected_tau,r2_tau_1,r2_tau_2,current_q_j5,ref_q_current_j5,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
0.0,1,-inf,-inf,0.0,0.0,227.7430499233566,111.76675615795571,170.3182453233493,169.6817546766507
0.03333333333333333,1,-4656.330117909959,-inf,0.0,0.0,227.0220067153416,112.97682250055372,171.13293116612073,168.86706883387927
0.06666666666666667,1,-1268.4930773446356,-inf,0.0,0.0,226.44353195183422,113.99199385692461,172.444188886883,167.555811113117
0.1,1,-472.0482728065101,-inf,0.0,0.0,226.42347451662846,114.1489805310803,174.25214984420475,165.74785015579522
0.13333333333333333,1,-212.56907175787907,-inf,0.0,0.0,227.35937722259956,112.63783566715752,176.5569453966546,163.44305460334536
0.16666666666666666,1,-94.54354390649205,-inf,0.0,0.0,195.54157809609234,142.72963552868362,179.3587069028013,160.6412930971987
0.2,1,-46.24493361086525,-inf,0.0,0.0,178.4632644351367,164.41658009762057,182.65756572121336,157.34243427878664
0.23333333333333334,1,-25.29983021206572,-inf,0.0,0.0,201.90726837648046,132.8667483291937,186.27170206251225,153.72829793748775
0.26666666666666666,1,-19.46776023867348,-inf,0.0,0.0,247.1752937454377,71.82297114358434,189.88618387648108,150.11381612351892
0.3,1,-20.85443292710178,-inf,0.0,0.0,300.5459755165859,22.43741908958244,193.50162110863832,146.49837889136168
0.3333333333333333,1,-13.950872354901067,-inf,0.0,0.0,213.37111699175153,118.04191583221646,197.11801375898395,142.88198624101605
0.36666666666666664,1,-9.593474378409441,-inf,0.0,0.0,202.3892683737843,122.53247268942222,200.735361827518,139.26463817248202
0.4,1,-6.856587696844678,-inf,0.0,0.0,180.16954472069452,155.52020618172025,204.3536653142404,135.6463346857596
0.43333333333333335,1,-5.355950941646319,-inf,0.0,0.0,149.4175916007696,173.60217386963436,207.9729242191512,132.02707578084878
0.4666666666666667,1,-3.9715168390334217,-inf,0.0,0.0,180.7689001945104,135.03050951589285,211.5103895565048,128.48961044349522
0.5,1,-2.9569831090185787,-inf,0.0,0.0,196.42806780146947,117.24993658673542,214.5740532252044,125.4259467747956
0.5333333333333333,1,-2.4033948920474626,-inf,0.0069101762578872,0.0069101762578872,159.69260429919564,154.32299051794942,216.54940773218004,123.45059226781996
0.5666666666666667,1,-2.100484791890556,-inf,0.3329524809138804,0.3329524809138804,148.40334400004,160.88920375652847,215.72713411963085,124.27286588036914
0.6,1,-1.8260521697648842,-inf,2.07295883127691,2.07295883127691,222.25900522649385,89.3355508064814,210.596503139139,129.403496860861
0.6333333333333333,1,-1.6079165443965602,-inf,6.519022471753004,6.519022471753004,199.4909935789185,141.76156468611578,206.23547259716693,133.76452740283307
0.6666666666666666,1,-1.4734015439749881,-inf,10.271306465610431,10.271306465610431,188.74005487410403,150.87842531146302,201.1792555869967,138.82074441300327
0.7,1,-1.3991876538854182,-inf,14.15708651392258,14.15708651392258,187.32023785121197,147.0667587808488,193.59667252694155,146.40332747305845
0.7333333333333333,1,-1.3578566481992471,-inf,19.480985585705877,19.480985585705877,184.75400482007376,150.07059743245458,187.9889533462259,152.0110466537741
0.7666666666666666,1,-1.3434225130149957,-inf,23.453555312052977,23.453555312052977,192.981898174242,146.13172005995924,182.77285916892,157.22714083108
0.8,1,-1.341689897890698,-inf,27.281196373747395,27.281196373747395,167.71552502263535,170.9121230820917,176.47520599247756,163.52479400752242
0.8333333333333334,1,-1.3855321991061698,-inf,31.97926945174926,31.97926945174926,201.5997055626349,138.79030986768845,172.43697119685888,167.56302880314112
0.8666666666666667,1,-1.4638030162388929,-inf,35.20123388651601,35.20123388651601,205.54092575534057,130.70323244332752,169.05208190243297,170.94791809756703
0.9,1,-1.5389390189500487,-inf,38.08757355406146,38.08757355406146,201.38663630366514,133.7787151641377,165.63420521603572,174.36579478396425
0.9333333333333333,1,-1.5386544681646956,-inf,41.15255920308765,41.15255920308765,153.53196792049695,181.84400899287894,164.30587466140776,175.69412533859222
0.9666666666666667,1,-1.5625637728271453,-inf,42.83230467955102,42.83230467955102,136.38410127706464,195.40593132512646,163.66720526020188,176.33279473979812
1.0,1,-1.5664807427197829,-inf,44.11728388580818,44.11728388580818,146.68049193285867,184.99322295243064,163.58560130445326,176.4143986955467
1.0333333333333332,1,-1.639722231742223,-inf,45.15965052916645,45.15965052916645,203.97473921915585,137.984864189721,164.79990704452354,175.20009295547644
1.0666666666666667,1,-1.7017649326999034,-inf,45.37394212432521,45.37394212432521,203.3613501607755,140.980773499433,166.44463664574835,173.5553633542516
1.1,1,-1.7733120355047336,-inf,45.34659976189797,45.34659976189797,129.3417726998127,206.57617260244623,168.30153437094415,171.69846562905582
1.1333333333333333,1,-1.8320300727417025,-inf,45.238533820376,45.238533820376,202.9320022119668,135.9494024449534,170.09473565889954,169.90526434110046
1.1666666666666667,1,-1.856280041285792,-inf,45.1746557783892,45.1746557783892,151.75729969643345,191.40363571516303,171.7980116325675,168.2019883674325
1.2,1,-1.9695834300454074,-inf,45.16966458600201,45.16966458600201,128.2507381712368,214.63047803725215,173.60280283521223,166.39719716478777
1.2333333333333334,1,-2.165606878107979,-inf,45.11795968028891,45.11795968028891,115.21443016553626,227.9740071563278,175.40635520162107,164.59364479837893
1.2666666666666666,1,-2.3008488120890607,-inf,45.04879960929616,45.04879960929616,126.27661770125661,216.79580782123915,177.06883722064745,162.93116277935252
1.3,1,-2.330140109729723,-inf,45.06757033975458,45.06757033975458,207.89356486482762,133.41322707707872,178.7312138106918,161.2687861893082
1.3333333333333333,1,-2.3152863666460592,-inf,45.10439116957847,45.10439116957847,172.05331919924097,168.86435906101784,180.4762928145161,159.52370718548386
1.3666666666666667,1,-2.290673756071964,-inf,45.08956759167216,45.08956759167216,178.98737873255092,162.06790536292806,182.18680204969837,157.81319795030163
1.4,1,-2.2911262084541244,-inf,45.08311408043863,45.08311408043863,157.2956825903045,180.13334286911876,183.85155728710023,156.1484427128997
1.4333333333333333,1,-2.283917882480581,-inf,45.11403756703944,45.11403756703944,210.0125574834716,127.83684084786825,185.5546740255137,154.44532597448628
1.4666666666666666,1,-2.2628072988264494,-inf,45.12631379132005,45.12631379132005,162.10284467257958,174.54252017708626,187.2817167476736,152.71828325232644
1.5,1,-2.2151922343603516,-inf,45.11431198503902,45.11431198503902,174.26179343621686,163.47738020439394,188.84971929970436,151.15028070029567
1.5333333333333332,1,-2.15242207944252,-inf,45.17522743117586,45.17522743117586,189.43475998995035,154.4741013238202,190.3045919867742,149.6954080132258
1.5666666666666667,1,-2.0838415464882267,-inf,45.22913651930938,45.22913651930938,191.24787682691223,152.5342121346172,191.64014307336373,148.35985692663627
1.6,1,-2.011446112082427,-inf,45.26319766995887,45.26319766995887,190.33446668339298,151.70717991641519,192.77570052304264,147.22429947695736
1.6333333333333333,1,-2.0256849914984634,-inf,45.322851988390696,45.322851988390696,149.64027538220145,191.7582635704939,193.55621329304597,146.44378670695403
1.6666666666666667,1,-2.009832063856103,-inf,45.5122835298505,45.5122835298505,159.32124235046666,184.171311545091,193.3226374863563,146.6773625136437
1.7,1,-1.9684720376053306,-inf,46.244015323541085,46.244015323541085,170.5444293888209,171.97117424898963,192.38003166536245,147.61996833463752
1.7333333333333334,1,-2.0837604922770128,-inf,47.37221683335993,47.37221683335993,127.82574605299988,213.42508916754525,190.7942297693885,149.2057702306115
1.7666666666666666,1,-2.042728985174047,-inf,48.87551429475732,48.87551429475732,184.76269297991752,157.15888223834185,188.15134377194016,151.84865622805984
1.8,1,-2.0333277654133934,-inf,51.04927572877924,51.04927572877924,211.33070204128717,131.69667114677955,186.1465804129548,153.8534195870452
1.8333333333333333,1,-2.0249192440594554,-inf,52.68494447856158,52.68494447856158,205.64784366252414,139.10204969103992,183.9231154702764,156.07688452972363
1.8666666666666667,1,-2.0295111224082887,-inf,54.36613560234825,54.36613560234825,204.97211168494263,140.23295975414004,180.84681925159165,159.15318074840835
1.9,1,-2.05904261535427,-inf,56.55990082997288,56.55990082997288,149.87829848648903,194.51852946625178,178.51794698308888,161.48205301691112
1.9333333333333333,1,-2.067565974245508,-inf,58.071192696497874,58.071192696497874,159.51886171718147,183.3447734691607,176.05837752245284,163.94162247754713
1.9666666666666666,1,-2.068822609337598,-inf,59.443604754727126,59.443604754727126,166.63525374675115,175.82415409625844,173.06068677712506,166.93931322287494
2.0,1,-2.0764414414743335,-inf,60.98142067536766,60.98142067536766,157.98396612299632,184.18975076877035,170.701763372179,169.298236627821
2.033333333333333,1,-2.0762917257297406,-inf,61.83830055011728,61.83830055011728,167.89650248086858,174.80939015954235,168.31697608638092,171.68302391361905
2.0666666666666664,1,-2.079648037255009,-inf,62.47750143026493,62.47750143026493,176.12586066203204,161.15792712390606,165.71781727358416,174.28218272641584
2.1,1,-2.080935532069977,-inf,63.03439304384696,63.03439304384696,174.66951568007835,162.09112173281392,163.24397587230095,176.75602412769902
2.1333333333333333,1,-2.103585368872093,-inf,63.26915071029948,63.26915071029948,190.12672753560943,150.92585569044874,160.76735325699883,179.23264674300117
2.1666666666666665,1,-2.183659204275595,-inf,63.27670644018509,63.27670644018509,208.33291383555934,132.92610512698036,158.03458501772508,181.9654149822749
2.2,1,-2.1624392566410213,-inf,63.25042242203494,63.25042242203494,168.2046448716508,173.20070934712447,155.26901804190862,184.73098195809135
2.2333333333333334,1,-2.1338480080586844,-inf,63.2425352507355,63.2425352507355,135.2662605704632,198.9935794017671,152.62040306600466,187.37959693399532
2.2666666666666666,1,-2.0966445822275994,-inf,63.16477350995648,63.16477350995648,133.86364459965478,207.17876950418056,150.01060511037878,189.9893948896212
2.3,1,-2.0438245447505983,-inf,63.05158815694334,63.05158815694334,131.6313647274625,202.91429755274348,147.36421372441123,192.6357862755888
2.3333333333333335,1,-2.048423011449984,-inf,62.95711960174546,62.95711960174546,185.7920006977854,146.16676643655154,145.0588402939939,194.9411597060061
2.3666666666666667,1,-1.996684456125514,-inf,62.66659578158524,62.66659578158524,168.30349756819888,167.99873202549784,143.2854628757879,196.7145371242121
2.4,1,-1.9228305314881613,-inf,62.04206072537576,62.04206072537576,155.03545082076317,185.02033926157074,142.38024649398344,197.61975350601656
2.433333333333333,1,-1.8553515488640246,-inf,60.84080239764061,60.84080239764061,151.09799763413167,188.7370416741025,143.52326807315313,196.47673192684687
2.466666666666667,1,-1.7963729069420542,-inf,58.263891800036426,58.263891800036426,154.02287422051518,186.44156934351005,144.43859173541566,195.56140826458437
2.5,1,-1.7577498037788293,-inf,55.9320196443191,55.9320196443191,124.99416579127859,215.9586544680536,145.78551988522582,194.21448011477415
2.533333333333333,1,-1.737098451653377,-inf,53.52631775286317,53.52631775286317,127.15258370260992,214.6995308962504,149.33046215167786,190.6695378483221
2.5666666666666664,1,-1.7243281882216457,-inf,49.87817447239286,49.87817447239286,132.8454485453512,211.5011979389837,152.17895994879265,187.82104005120732
2.6,1,-1.710171812323562,-inf,46.9012948499068,46.9012948499068,168.1403134704314,176.40758215359028,155.70063271916246,184.29936728083757
2.6333333333333333,1,-1.7099563354931533,-inf,43.70659080927688,43.70659080927688,177.38994093836038,167.27158206759867,161.48331378763584,178.51668621236414
2.6666666666666665,1,-1.7785252365543336,-inf,39.15854520762333,39.15854520762333,118.39185218127473,221.85133679663375,165.52626555248716,174.47373444751284
2.7,1,-1.8020424074865065,-inf,35.965653265092854,35.965653265092854,142.06234305183418,198.53507514413107,169.13698812713545,170.86301187286452
2.7333333333333334,1,-1.802079809064733,-inf,33.28190476865061,33.28190476865061,171.2531126089777,174.40287670207923,173.3067205364161,166.69327946358388
2.7666666666666666,1,-1.8004857354366752,-inf,30.302184874039355,30.302184874039355,183.33515164031826,157.3708117937652,175.9732996602432,164.0267003397568
2.8,1,-1.8006492770661837,-inf,28.338691709047986,28.338691709047986,192.27457895459804,148.2322634201943,178.16692270531607,161.8330772946839
2.8333333333333335,1,-1.8021120179076302,-inf,26.6296957260104,26.6296957260104,199.7196662306396,142.87020704338158,180.1533584566393,159.8466415433607
2.8666666666666667,1,-1.792119873390504,-inf,24.969000626709256,24.969000626709256,182.40542660091936,157.75732799092023,180.74222779600672,159.25777220399328
2.9,1,-1.856258471507224,-inf,24.23540237644368,24.23540237644368,129.6551634691537,205.8392410991216,180.72003388675225,159.27996611324775
2.933333333333333,1,-1.9875295582821288,-inf,23.868079207681436,23.868079207681436,109.82721289155124,224.07235341687232,180.1907434950206,159.8092565049794
2.966666666666667,1,-2.015810030942645,-inf,23.843082349673097,23.843082349673097,143.63956830038438,193.4752446660717,179.47973544948053,160.52026455051947
3.0,1,-2.018162630631021,-inf,23.90256593691058,23.90256593691058,194.1539851291944,141.99382552514328,178.71220512690772,161.28779487309225
3.033333333333333,1,-2.0178532398336837,-inf,23.955536097030443,23.955536097030443,162.70695985493782,173.05272570878066,177.76381274792976,162.23618725207024
3.0666666666666664,1,-2.0209117837088812,-inf,24.05915570836883,24.05915570836883,159.79219754083246,176.86756690493195,176.679823926877,163.320176073123
3.1,1,-2.0662813625048946,-inf,24.21272430834161,24.21272430834161,135.46079485341917,203.71541146341838,175.52769543521367,164.4723045647863
3.1333333333333333,1,-2.121591526507398,-inf,24.36563720590715,24.36563720590715,130.21644457279183,207.77339475280672,174.39630805647982,165.60369194352018
3.1666666666666665,1,-2.201324773138385,-inf,24.486390791264057,24.486390791264057,121.24760595183123,217.3392426159624,173.3142524206961,166.6857475793039
3.2,1,-2.26373318536028,-inf,24.578053698177825,24.578053698177825,126.99851624362897,213.4154232573439,172.09658414894793,167.90341585105207
3.2333333333333334,1,-2.3450367809390484,-inf,24.74592279006032,24.74592279006032,120.16785350429132,221.464351264958,170.90549947948205,169.09450052051795
3.2666666666666666,1,-2.372201000351538,-inf,24.909449246430786,24.909449246430786,141.4222747194548,201.3611149162334,169.7884746023871,170.2115253976129
3.3,1,-2.4000475069626304,-inf,25.026812956757635,25.026812956757635,139.6466020455203,202.69148717092725,168.7085143361744,171.2914856638256
3.3333333333333335,1,-2.3050969841772195,-inf,25.120317787073944,25.120317787073944,151.74770110923924,187.29837047024256,167.7346267789862,172.2653732210138
3.3666666666666667,1,-2.2111739775406893,-inf,25.13748263806669,25.13748263806669,174.42271236587936,162.73722876856107,166.8009732068548,173.1990267931452
3.4,1,-2.126079888105136,-inf,25.12438614407568,25.12438614407568,174.85941368673372,159.5844719860103,165.88325110340108,174.11674889659892
3.433333333333333,1,-2.0609674150704396,-inf,25.09494159085273,25.09494159085273,140.97816680818732,199.5233949799527,164.9428448552629,175.05715514473707
3.466666666666667,1,-1.9831043048040318,-inf,25.081738420834164,25.081738420834164,166.16942800632694,171.06373785089735,163.98517306460448,176.01482693539552
3.5,1,-1.9813716758620492,-inf,25.07815187260537,25.07815187260537,174.27660004028735,166.5176454638366,163.0581231673187,176.9418768326813
3.533333333333333,1,-1.989767388397723,-inf,25.068275944700723,25.068275944700723,164.97893704313879,174.45055727182498,162.23428565073638,177.76571434926362
3.5666666666666664,1,-1.9972746374974482,-inf,25.038052400604464,25.038052400604464,157.85828390046225,178.494796434717,161.51025975651663,178.48974024348334
3.6,1,-1.9471244106800945,-inf,24.99623252893433,24.99623252893433,112.08664342192176,223.01660756642246,160.93928304584327,179.06071695415673
3.6333333333333333,1,-1.7346141035415488,-inf,24.903112686740243,24.903112686740243,84.67601509925457,250.34771274053173,160.3319086649622,179.66809133503776
3.6666666666666665,1,-1.9627068735852276,-inf,24.88175072889642,24.88175072889642,81.28026617881586,253.4594736099889,159.84227341531897,180.157726584681
3.6999999999999997,1,-2.210513035678296,-inf,24.850846217463957,24.850846217463957,85.46219247746016,249.51004601734346,159.5547967011126,180.4452032988874
3.7333333333333334,1,-2.432261262242365,-inf,24.735676842472603,24.735676842472603,97.4970187585807,237.3818484962382,159.27459980956675,180.72540019043325
3.7666666666666666,1,-2.6020933113137077,-inf,24.66193554156228,24.66193554156228,104.35211804421564,230.70067449840286,159.1455990711019,180.8544009288981
3.8,1,-2.9070862621656706,-inf,24.55533428578293,24.55533428578293,105.92956113325235,230.0740097046967,159.4267015869011,180.5732984130989
3.8333333333333335,1,-3.3563532337983535,-inf,24.233973059800128,24.233973059800128,97.92080402370004,240.455048236792,159.80369100949878,180.1963089905012
3.8666666666666667,1,-3.8719488868071616,-inf,23.89044119155395,23.89044119155395,93.9583921737047,245.9466504044761,160.72598435679777,179.27401564320223
3.9,1,-4.445243836821337,-inf,23.24658916077526,23.24658916077526,94.69768132311492,246.73088810887262,161.88573073056173,178.11426926943824
3.933333333333333,1,-5.028708562173312,-inf,22.58815070497191,22.58815070497191,110.61939713259221,231.44081905008235,163.6505106008567,176.34948939914327
3.966666666666667,1,-5.62351953791599,-inf,21.85234267700744,21.85234267700744,118.06948108650639,224.57829335504567,166.36106280750568,173.63893719249432
4.0,1,-6.078928320193555,-inf,20.80171615848552,20.80171615848552,135.91371218156038,204.65800130720376,169.06556728263803,170.93443271736197
4.033333333333333,1,-6.44207077375434,-inf,20.088514689960995,20.088514689960995,129.65057335674908,210.40220243309466,172.2247651526529,167.77523484734706
4.066666666666666,1,-6.613087002308929,-inf,19.41706211154384,19.41706211154384,153.62864865356477,186.29716674146601,175.9187884441507,164.0812115558493
4.1,1,-6.805647031111738,-inf,18.697804999211336,18.697804999211336,129.52651649298397,210.87240114270185,179.60327635003796,160.396723649962
4.133333333333333,1,-6.88415624728276,-inf,18.343236510845163,18.343236510845163,135.60017983331994,206.278958672527,183.5847163187225,156.41528368127746
4.166666666666667,1,-6.744147770535487,-inf,18.11338487681464,18.11338487681464,157.23098607078572,185.31711174215314,187.4979261630256,152.5020738369744
4.2,1,-6.45052836648531,-inf,17.989083625402063,17.989083625402063,178.2062381541986,163.777118020098,191.24698107448936,148.75301892551062
4.233333333333333,1,-6.103112872420334,-inf,17.994332490682435,17.994332490682435,184.85951254423395,156.89314891822042,194.98587619143015,145.0141238085698
4.266666666666667,1,-5.814710009280673,-inf,18.015006213733574,18.015006213733574,174.84225629824013,166.50662441504386,198.6695894638304,141.33041053616958
