time,selected_tau,r2_scores,current_q,ref_q_current,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
2.53333333308,1,"{'1': -2.513600614264624, '2': -inf}",53.52631775286317,53.52631775286317,145.55219693395574,204.6435985591773,149.33046215167786,190.6695378483221
2.5666666664099997,1,"{'1': -2.500841372561019, '2': -inf}",49.87817447239286,49.87817447239286,178.12651647989216,160.3406726145016,152.17895994879265,187.82104005120732
2.59999999974,1,"{'1': -2.5276262628296498, '2': -inf}",46.9012948499068,46.9012948499068,191.74396788338956,141.52263033258293,155.70063271916246,184.29936728083757
2.63333333307,1,"{'1': -2.5212656648920078, '2': -inf}",43.70659080927688,43.70659080927688,157.04922772982815,187.90277143288856,161.48331378763584,178.51668621236414
2.6666666664,1,"{'1': -2.5461640860146666, '2': -inf}",39.15854520762333,39.15854520762333,136.13716210010486,203.79303290197203,165.52626555248716,174.47373444751284
2.69999999973,1,"{'1': -2.5467256618343153, '2': -inf}",35.965653265092854,35.965653265092854,163.8774924580305,174.51145151801418,169.13698812713545,170.86301187286452
2.73333333306,1,"{'1': -2.5729226864759576, '2': -inf}",33.28190476865061,33.28190476865061,204.38476791609048,138.8140748327412,173.3067205364161,166.69327946358388
2.76666666639,1,"{'1': -2.576941367911152, '2': -inf}",30.302184874039355,30.302184874039355,193.14490252072693,149.33366950144472,175.9732996602432,164.0267003397568
2.79999999972,1,"{'1': -2.5694738235915318, '2': -inf}",28.338691709047986,28.338691709047986,178.5626181597513,162.67169235687177,178.16692270531607,161.8330772946839
2.83333333305,1,"{'1': -2.561925083801687, '2': -inf}",26.6296957260104,26.6296957260104,167.5157682516474,169.5017346684959,180.1533584566393,159.8466415433607
2.86666666638,1,"{'1': -2.5734316550520444, '2': -inf}",24.969000626709256,24.969000626709256,152.0374985215277,186.4062106752695,180.74222779600672,159.25777220399328
2.89999999971,1,"{'1': -2.6338741999545725, '2': -inf}",24.23540237644368,24.23540237644368,132.46066265328278,208.14497986965912,180.72003388675225,159.27996611324775
2.9333333330399998,1,"{'1': -2.7155057379260747, '2': -inf}",23.868079207681436,23.868079207681436,127.66900860874709,217.03019742718462,180.1907434950206,159.8092565049794
2.96666666637,1,"{'1': -2.706907634773342, '2': -inf}",23.843082349673097,23.843082349673097,172.94814925705003,168.7458996245363,179.47973544948053,160.52026455051947
2.9999999997,1,"{'1': -2.6987826331217035, '2': -inf}",23.90256593691058,23.90256593691058,177.44715871026537,167.0410169818895,178.71220512690772,161.28779487309225
3.03333333303,1,"{'1': -2.6961233536203637, '2': -inf}",23.955536097030443,23.955536097030443,167.68543847646114,175.31999760650638,177.76381274792976,162.23618725207024
3.0666666663599997,1,"{'1': -2.6950661565909697, '2': -inf}",24.05915570836883,24.05915570836883,189.48936385945927,153.47989110775524,176.679823926877,163.320176073123
3.09999999969,1,"{'1': -2.696497194794455, '2': -inf}",24.21272430834161,24.21272430834161,190.3139651337238,154.4442070281268,175.52769543521367,164.4723045647863
3.13333333302,1,"{'1': -2.699342584861294, '2': -inf}",24.36563720590715,24.36563720590715,164.30931821223598,180.66814846904208,174.39630805647982,165.60369194352018
3.16666666635,1,"{'1': -2.760140091476209, '2': -inf}",24.486390791264057,24.486390791264057,130.0655501674566,213.3985012120269,173.3142524206961,166.6857475793039
3.19999999968,1,"{'1': -2.8303814436647654, '2': -inf}",24.578053698177825,24.578053698177825,125.17390521817075,217.0975824405682,172.09658414894793,167.90341585105207
3.23333333301,1,"{'1': -2.8712896621374715, '2': -inf}",24.74592279006032,24.74592279006032,135.0687856761747,206.43806937443398,170.90549947948205,169.09450052051795
3.26666666634,1,"{'1': -2.8787386342255386, '2': -inf}",24.909449246430786,24.909449246430786,153.99084409404142,185.62005427793525,169.7884746023871,170.2115253976129
3.29999999967,1,"{'1': -2.8871677648009015, '2': -inf}",25.026812956757635,25.026812956757635,151.48112011837455,187.62731168902403,168.7085143361744,171.2914856638256
3.333333333,1,"{'1': -2.7821760958316837, '2': -inf}",25.120317787073944,25.120317787073944,162.0440289618963,179.94067165495161,167.7346267789862,172.2653732210138
3.36666666633,1,"{'1': -2.728217417097047, '2': -inf}",25.13748263806669,25.13748263806669,210.81726322464382,133.52868190461191,166.8009732068548,173.1990267931452
3.39999999966,1,"{'1': -2.6303509878201603, '2': -inf}",25.12438614407568,25.12438614407568,177.74265535334757,165.16263343140088,165.88325110340108,174.11674889659892
3.4333333329899998,1,"{'1': -2.5601800684398004, '2': -inf}",25.09494159085273,25.09494159085273,190.9907962173569,149.62125480662837,164.9428448552629,175.05715514473707
3.46666666632,1,"{'1': -2.5244169926964415, '2': -inf}",25.081738420834164,25.081738420834164,149.7628858905091,192.5495292296697,163.98517306460448,176.01482693539552
3.49999999965,1,"{'1': -2.4957921384282415, '2': -inf}",25.07815187260537,25.07815187260537,136.559500823485,206.4660680001084,163.0581231673187,176.9418768326813
3.53333333298,1,"{'1': -2.364801208689897, '2': -inf}",25.068275944700723,25.068275944700723,165.39354628651114,178.18161762590822,162.23428565073638,177.76571434926362
3.5666666663099997,1,"{'1': -2.0541663008014543, '2': -inf}",25.038052400604464,25.038052400604464,172.27266043043971,170.27603313002552,161.51025975651663,178.48974024348334
3.59999999964,1,"{'1': -1.9761389177607223, '2': -inf}",24.99623252893433,24.99623252893433,148.7494403554276,195.82589584511317,160.93928304584327,179.06071695415673
3.63333333297,1,"{'1': -2.046668186502338, '2': -inf}",24.903112686740243,24.903112686740243,118.24665863521625,227.41342792481862,160.3319086649622,179.66809133503776
3.6666666663,1,"{'1': -2.108349760890287, '2': -inf}",24.88175072889642,24.88175072889642,124.44418012512615,221.69865831304494,159.84227341531897,180.157726584681
3.6999999996299997,1,"{'1': -2.2269721636418263, '2': -inf}",24.850846217463957,24.850846217463957,128.56051450085937,216.05421113396346,159.5547967011126,180.4452032988874
3.73333333296,1,"{'1': -2.3668413798677, '2': -inf}",24.735676842472603,24.735676842472603,134.12769498543463,207.17057280450604,159.27459980956675,180.72540019043325
3.76666666629,1,"{'1': -2.4538184730093233, '2': -inf}",24.66193554156228,24.66193554156228,140.22153036760866,201.19844263847705,159.1455990711019,180.8544009288981
3.79999999962,1,"{'1': -2.552104657145951, '2': -inf}",24.55533428578293,24.55533428578293,143.04545920141973,198.6447013404613,159.4267015869011,180.5732984130989
3.83333333295,1,"{'1': -2.824940200647202, '2': -inf}",24.233973059800128,24.233973059800128,150.86444364335955,190.10961937162028,159.80369100949878,180.1963089905012
3.86666666628,1,"{'1': -3.162218367817788, '2': -inf}",23.89044119155395,23.89044119155395,149.86111422056214,190.55855540780175,160.72598435679777,179.27401564320223
3.89999999961,1,"{'1': -3.5756578604264364, '2': -inf}",23.24658916077526,23.24658916077526,136.28870424189793,200.94958425740174,161.88573073056173,178.11426926943824
3.9333333329399998,1,"{'1': -4.024982544001397, '2': -inf}",22.58815070497191,22.58815070497191,130.05365329480347,206.54263853046155,163.6505106008567,176.34948939914327
3.96666666627,1,"{'1': -4.332314596332533, '2': -inf}",21.85234267700744,21.85234267700744,144.14461598589963,194.12899825030405,166.36106280750568,173.63893719249432
3.9999999996,1,"{'1': -4.59524596805694, '2': -inf}",20.80171615848552,20.80171615848552,163.10201050088912,177.83115434449113,169.06556728263803,170.93443271736197
4.03333333293,1,"{'1': -4.7871487664551235, '2': -inf}",20.088514689960995,20.088514689960995,169.9273916999629,172.85697974641133,172.2247651526529,167.77523484734706
4.06666666626,1,"{'1': -4.692248979510746, '2': -inf}",19.41706211154384,19.41706211154384,172.26342470415418,171.56011378668734,175.9187884441507,164.0812115558493
4.09999999959,1,"{'1': -4.630621153564534, '2': -inf}",18.697804999211336,18.697804999211336,172.69981526007672,171.4795042157343,179.60327635003796,160.396723649962
4.1333333329199995,1,"{'1': -4.588761384611748, '2': -inf}",18.343236510845163,18.343236510845163,173.050444517967,171.17142041668592,183.5847163187225,156.41528368127746
4.16666666625,1,"{'1': -4.489305862033603, '2': -inf}",18.11338487681464,18.11338487681464,173.74215774902441,168.99553196402348,187.4979261630256,152.5020738369744
4.19999999958,1,"{'1': -4.3474791081668, '2': -inf}",17.989083625402063,17.989083625402063,173.56051101204423,168.33893489147928,191.24698107448936,148.75301892551062
4.23333333291,1,"{'1': -4.132331843803893, '2': -inf}",17.994332490682435,17.994332490682435,170.24694922397023,172.14839300950112,194.98587619143015,145.0141238085698
4.26666666624,1,"{'1': -3.813132765386487, '2': -inf}",18.015006213733574,18.015006213733574,163.1533770598866,171.32875557937524,198.6695894638304,141.33041053616958
4.29999999957,1,"{'1': -3.6012119168996826, '2': -inf}",18.07064945514518,18.07064945514518,164.689666045412,171.1041675231908,202.3310704988748,137.66892950112518
4.3333333329,1,"{'1': -3.2974848867181183, '2': -inf}",18.14208881082439,18.14208881082439,194.37722879404552,139.6469581103608,205.83564652389603,134.16435347610394
4.3666666662299995,1,"{'1': -3.1239640183867063, '2': -inf}",18.306625645229744,18.306625645229744,160.00637978754798,184.89133141408524,208.49987063669457,131.50012936330543
4.39999999956,1,"{'1': -2.9252998183694516, '2': -inf}",18.9918907690857,18.9918907690857,162.79471417972107,173.93095564207172,210.2732687896224,129.72673121037764
4.43333333289,1,"{'1': -2.1949285652771313, '2': -inf}",20.14124063590468,20.14124063590468,199.2117212622785,141.74347216833883,210.4648689943731,129.5351310056269
4.46666666622,1,"{'1': -2.014768291110228, '2': -inf}",22.013409794294155,22.013409794294155,209.13550150682573,130.73257385830567,207.84936414113588,132.15063585886412
4.49999999955,1,"{'1': -2.139058240074456, '2': -inf}",25.48901317017992,25.48901317017992,118.33744338921318,225.8410722590119,205.37214553981715,134.62785446018287
4.53333333288,1,"{'1': -2.098636392693079, '2': -inf}",28.571231378856236,28.571231378856236,150.12564211940867,193.24705687710804,201.87470452443068,138.1252954755693
4.56666666621,1,"{'1': -2.0180730695050246, '2': -inf}",32.01538631707656,32.01538631707656,189.39317067841705,152.55183675441432,195.7110702268749,144.28892977312506
4.59999999954,1,"{'1': -1.9694687827324944, '2': -inf}",36.97497683652997,36.97497683652997,173.33320676916242,163.93648470908457,190.6287954684171,149.37120453158286
4.6333333328699995,1,"{'1': -1.9410466272554556, '2': -inf}",40.84862736284362,40.84862736284362,181.92859566801422,157.76142344438637,183.0895631084117,156.9104368915883
4.6666666662,1,"{'1': -1.959057725171529, '2': -inf}",46.15239698246271,46.15239698246271,160.33354260821724,185.29786240634238,178.12801106124198,161.87198893875802
4.69999999953,1,"{'1': -1.9912528092750907, '2': -inf}",49.98877983906852,49.98877983906852,207.77590002742326,137.53981826217048,174.08609811441588,165.9139018855841
4.73333333286,1,"{'1': -2.017292673901909, '2': -inf}",53.603945131424446,53.603945131424446,193.09675348921024,145.22986749285624,169.693479612736,170.306520387264
4.76666666619,1,"{'1': -1.9617474101847927, '2': -inf}",57.909229043428944,57.909229043428944,162.03557833051377,175.10608767460963,168.2335546212207,171.7664453787793
4.79999999952,1,"{'1': -1.8507137405133833, '2': -inf}",60.590683453711335,60.590683453711335,163.05461449132082,174.8286597557595,168.20676799487754,171.79323200512246
4.83333333285,1,"{'1': -2.040428921289446, '2': -inf}",62.70191893174989,62.70191893174989,98.12537856230179,238.77217310345955,169.1408160065854,170.8591839934146
4.8666666661799995,1,"{'1': -2.128751775631471, '2': -inf}",64.54147652250042,64.54147652250042,134.2498520599152,205.52257482739844,171.4822874852144,168.51771251478556
4.89999999951,1,"{'1': -2.190255782486941, '2': -inf}",65.40374213960222,65.40374213960222,192.43540963152827,145.58644536000884,174.65637490965966,165.3436250903403
4.93333333284,1,"{'1': -2.123898557082084, '2': -inf}",65.72201334409242,65.72201334409242,194.61211652268196,136.78913059933495,178.35501573989018,161.64498426010982
4.96666666617,1,"{'1': -2.1811609624917128, '2': -inf}",65.61672555558953,65.61672555558953,164.65417035647056,171.03884755834298,181.8839052108429,158.1160947891571
4.9999999995,1,"{'1': -2.5110052300144448, '2': -inf}",65.58155618828268,65.58155618828268,98.35350413973987,242.2331208487952,185.400069965415,154.59993003458496
5.03333333283,1,"{'1': -2.648546112326093, '2': -inf}",65.57477985509077,65.57477985509077,131.48106376908052,208.69905516028126,188.9430911010258,151.0569088989742
5.06666666616,1,"{'1': -2.855882998008414, '2': -inf}",65.49977423301813,65.49977423301813,114.63178026903476,223.30363513875463,191.81825058498785,148.18174941501218
5.09999999949,1,"{'1': -3.0299177386495044, '2': -inf}",65.51634080765811,65.51634080765811,108.49287351558871,230.91968234122325,194.1491139110756,145.8508860889244
5.1333333328199995,1,"{'1': -3.033177562084905, '2': -inf}",65.52287335257815,65.52287335257815,151.31723552280684,187.00989027714934,195.93529424477984,144.06470575522016
5.16666666615,1,"{'1': -2.929791608706442, '2': -inf}",65.48901654848824,65.48901654848824,199.45748142719694,138.669816696159,197.01270520506336,142.98729479493662
5.19999999948,1,"{'1': -2.774248506162129, '2': -inf}",65.53448817689583,65.53448817689583,198.78285552623393,139.87153839913768,197.39856448166464,142.60143551833536
5.23333333281,1,"{'1': -2.659526573075625, '2': -inf}",65.64579037675026,65.64579037675026,176.11350607820393,163.751208485205,196.1729777685693,143.8270222314307
5.26666666614,1,"{'1': -2.6838091495171605, '2': -inf}",66.40547940041763,66.40547940041763,137.33974109338655,197.4823980434539,193.85951773044337,146.1404822695566
5.29999999947,1,"{'1': -2.693742748602675, '2': -inf}",67.81100887842709,67.81100887842709,142.30542508496876,191.6379668019764,190.8877137448435,149.1122862551565
5.3333333328,1,"{'1': -2.6624634315720406, '2': -inf}",69.64374415116882,69.64374415116882,160.76949093647642,176.9584290792937,186.56012870586588,153.43987129413412
5.3666666661299995,1,"{'1': -2.638188528444613, '2': -inf}",72.3471397458213,72.3471397458213,161.13185899672303,176.73443005793968,183.04683420528397,156.95316579471606
5.39999999946,1,"{'1': -2.608270170293641, '2': -inf}",74.42458165592713,74.42458165592713,157.09631288329015,180.8056204129377,178.3983988895581,161.60160111044186
5.43333333279,1,"{'1': -2.610958019171983, '2': -inf}",77.19876005059693,77.19876005059693,169.31849467986342,169.34519748642134,174.86187556020997,165.13812443979
5.46666666612,1,"{'1': -2.5199130257855367, '2': -inf}",79.14588261563567,79.14588261563567,184.98476973545667,156.69194826386993,171.69409896729366,168.30590103270632
5.49999999945,1,"{'1': -2.3389183951566084, '2': -inf}",80.77177838197906,80.77177838197906,174.75493992471928,167.54160444726222,168.23504569344328,171.76495430655672
5.53333333278,1,"{'1': -2.3788993924677047, '2': -inf}",82.50701167373538,82.50701167373538,198.72832284827328,144.50055299599893,165.83663963276794,174.16336036723203
5.56666666611,1,"{'1': -2.405149509037183, '2': -inf}",83.4303865342268,83.4303865342268,166.25366746807188,176.87019582990024,163.8726966465516,176.1273033534484
5.59999999944,1,"{'1': -2.457657363457664, '2': -inf}",83.95732621853647,83.95732621853647,182.25217034496984,159.0429469418639,161.91744214385093,178.08255785614907
5.6333333327699995,1,"{'1': -2.445197488315186, '2': -inf}",84.36047983407452,84.36047983407452,163.4182780452358,179.1682046095317,160.22349061382482,179.77650938617518
5.6666666661,1,"{'1': -2.5151396966657456, '2': -inf}",84.49755843346617,84.49755843346617,175.00550788858627,165.28608241125394,158.61363541464394,181.3863645853561
5.69999999943,1,"{'1': -2.588251005913923, '2': -inf}",84.47421942939846,84.47421942939846,172.66038381667872,169.04488308521957,157.0006445978301,182.9993554021699
5.73333333276,1,"{'1': -2.6368133425592877, '2': -inf}",84.37930398087109,84.37930398087109,139.8894816662875,203.49178202230962,155.4451752158717,184.55482478412827
5.76666666609,1,"{'1': -2.7546867143493645, '2': -inf}",84.23383264024362,84.23383264024362,98.7244170707388,245.69673960433136,153.9999926660499,186.00000733395007
5.79999999942,1,"{'1': -2.806365857069629, '2': -inf}",84.025930182648,84.025930182648,159.52994686453653,185.01212527704396,153.51892398976327,186.48107601023676
5.83333333275,1,"{'1': -2.862667846028405, '2': -inf}",83.22292326215721,83.22292326215721,196.95537014282385,147.44263737473923,153.676940802282,186.323059197718
5.8666666660799995,1,"{'1': -2.967125540209036, '2': -inf}",81.97644135993131,81.97644135993131,198.8818893469032,139.293472676095,154.31206082306366,185.68793917693637
5.89999999941,1,"{'1': -3.010507516968632, '2': -inf}",80.35022737461316,80.35022737461316,189.2115605592753,144.46060935108886,155.9973881152915,184.0026118847085
5.93333333274,1,"{'1': -2.984745387441266, '2': -inf}",77.98034386226148,77.98034386226148,184.96404647103034,155.60114353442845,157.05912426969434,182.9408757303057
5.96666666607,1,"{'1': -2.9934009117644984, '2': -inf}",76.04321445678747,76.04321445678747,135.9119179577611,205.09986419937127,158.34229809867767,181.65770190132235
5.9999999994,1,"{'1': -2.9588217996494914, '2': -inf}",73.95176756807633,73.95176756807633,145.35466551065028,194.15761289878003,160.87462347570894,179.12537652429106
6.03333333273,1,"{'1': -2.976773244963096, '2': -inf}",70.98954728085708,70.98954728085708,133.64494380833384,202.6194680338329,162.20925242510077,177.79074757489923
6.06666666606,1,"{'1': -2.9761474145409217, '2': -inf}",68.82095294292577,68.82095294292577,130.28576714819053,206.29471549981253,163.36644155952715,176.63355844047285
6.09999999939,1,"{'1': -2.9873426197711015, '2': -inf}",66.77837080914804,66.77837080914804,143.95725190476855,196.38946938971745,165.6070505114317,174.39294948856826
6.1333333327199995,1,"{'1': -3.0155090042461214, '2': -inf}",64.01939818241495,64.01939818241495,189.33740769223465,151.23292835981528,166.89716079561023,173.10283920438974
6.16666666605,1,"{'1': -3.1265813399156768, '2': -inf}",61.896461674110455,61.896461674110455,217.2350635768214,120.45318067218501,167.8975404251344,172.1024595748656
6.19999999938,1,"{'1': -3.25562430700774, '2': -inf}",59.9682134802796,59.9682134802796,227.84705731526867,109.55330186299643,169.42968812648886,170.57031187351114
6.23333333271,1,"{'1': -3.310864529624756, '2': -inf}",57.75349113139573,57.75349113139573,229.01099298209505,115.20608410716484,169.84904943991936,170.15095056008064
6.26666666604,1,"{'1': -3.32382318111753, '2': -inf}",56.39756695135634,56.39756695135634,227.08728383763253,118.58713158208732,170.52311399806538,169.47688600193462
6.29999999937,1,"{'1': -3.3770855456599254, '2': -inf}",54.96086023946015,54.96086023946015,204.55469481660646,140.41422894047622,170.57554694398607,169.4244530560139
6.3333333327,1,"{'1': -3.41395233539514, '2': -inf}",54.05187641206518,54.05187641206518,196.74817103689182,147.4693131857398,170.17243539685953,169.82756460314047
6.3666666660299995,1,"{'1': -3.4498438642917515, '2': -inf}",53.5075767047217,53.5075767047217,197.77555155371522,143.59890970490792,169.47562214384612,170.52437785615385
6.39999999936,1,"{'1': -3.7531814595943542, '2': -inf}",53.280392212395554,53.280392212395554,80.70674171053159,255.77744601293983,168.81084864310705,171.18915135689295
6.43333333269,1,"{'1': -4.080213980079571, '2': -inf}",53.15920746864629,53.15920746864629,76.17184117442976,260.3107935234991,168.08548979681575,171.91451020318425
6.46666666602,1,"{'1': -4.493541196502761, '2': -inf}",53.14823725414101,53.14823725414101,64.1138817052326,272.4152078732952,167.46975281201293,172.53024718798704
6.49999999935,1,"{'1': -4.594727563129248, '2': -inf}",53.179258567029706,53.179258567029706,97.84079431046524,238.20253747159643,167.01570207413965,172.98429792586035
6.53333333268,1,"{'1': -4.63017704995501, '2': -inf}",53.17652880751989,53.17652880751989,108.07063613061032,228.17753516026914,166.70263214129992,173.29736785870006
6.56666666601,1,"{'1': -4.861030884003888, '2': -inf}",53.17055857178732,53.17055857178732,80.24243087146826,255.76505563130505,166.58491353418978,173.41508646581022
6.59999999934,1,"{'1': -5.199949222947953, '2': -inf}",53.11901990346976,53.11901990346976,71.51273443823392,265.0383655155414,166.55492240582993,173.44507759417007
