time,selected_tau,r2_tau_0,r2_tau_1,r2_tau_2,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau,r2_tau_3,r2_tau_4,r2_tau_5,r2_tau_6
29.266666666666666,5,,,,184.90947563016547,151.37308055132948,181.76958316722667,158.23041683277333,,0.9350431077260883,0.993315933211095,0.9841571188225262
29.266666666666666,5,,,,184.90947563016547,151.37308055132948,181.76958316722667,158.23041683277333,,0.9350431077260883,0.993315933211095,0.9841571188225262
29.3,5,,,,172.83313592278324,164.36474526682406,172.89194769028265,167.10805230971735,,0.9350803378074143,0.9930669562610471,0.9831685811493258
29.3,5,,,,172.83313592278324,164.36474526682406,172.89194769028265,167.10805230971735,,0.9350803378074143,0.9930669562610471,0.9831685811493258
29.333333333333332,5,,,,161.49121633221196,178.7153096008481,165.8838489659133,174.11615103408667,,0.9350734354487686,0.9917186890278824,0.9759724607997935
29.333333333333332,5,,,,161.49121633221196,178.7153096008481,165.8838489659133,174.11615103408667,,0.9350734354487686,0.9917186890278824,0.9759724607997935
29.366666666666667,5,,,,150.26471653771125,190.38771018101934,159.19963390683606,180.80036609316397,,0.9343225077073447,0.9860691371684436,0.9708683352390781
29.366666666666667,5,,,,150.26471653771125,190.38771018101934,159.19963390683606,180.80036609316397,,0.9343225077073447,0.9860691371684436,0.9708683352390781
29.4,5,,,,148.503205159909,191.5055070885164,152.11587614564613,187.88412385435387,,0.9341174118890057,0.98550707215061,0.9726448342397903
29.4,5,,,,148.503205159909,191.5055070885164,152.11587614564613,187.88412385435387,,0.9341174118890057,0.98550707215061,0.9726448342397903
29.433333333333334,5,,,,145.0441960534344,196.1953580664619,148.23278941163412,191.76721058836588,,0.9336693691398666,0.9850001579266618,0.9668466550874697
29.433333333333334,5,,,,145.0441960534344,196.1953580664619,148.23278941163412,191.76721058836588,,0.9336693691398666,0.9850001579266618,0.9668466550874697
29.466666666666665,5,,,,156.59169866216078,185.66376200975634,145.09251057833092,194.90748942166903,,0.9339954498092305,0.9789470613459753,0.8831219098089113
29.466666666666665,5,,,,156.59169866216078,185.66376200975634,145.09251057833092,194.90748942166903,,0.9339954498092305,0.9789470613459753,0.8831219098089113
29.5,5,,,,173.04327631462954,166.80383920054967,143.80198122694884,196.19801877305116,,0.9326866663803826,0.9296125012343406,0.8881819931362035
29.5,5,,,,173.04327631462954,166.80383920054967,143.80198122694884,196.19801877305116,,0.9326866663803826,0.9296125012343406,0.8881819931362035
29.53333333333333,5,,,,191.60336624632495,147.99125500739515,198.76208455774804,141.23791544225196,,0.9214445327426336,0.9301583156198514,0.8945502143932003
29.53333333333333,5,,,,191.60336624632495,147.99125500739515,198.76208455774804,141.23791544225196,,0.9214445327426336,0.9301583156198514,0.8945502143932003
29.566666666666666,5,,,,207.2151179104563,132.47651974311862,199.51629084199908,140.48370915800092,,0.9218163624651781,0.930113349115594,0.8905185890454539
29.566666666666666,5,,,,207.2151179104563,132.47651974311862,199.51629084199908,140.48370915800092,,0.9218163624651781,0.930113349115594,0.8905185890454539
29.599999999999998,5,,,,216.22636360830322,122.95089119225815,201.7111503319828,138.2888496680172,,0.9218535128056665,0.9224146402723137,0.8904954379377041
29.599999999999998,5,,,,216.22636360830322,122.95089119225815,201.7111503319828,138.2888496680172,,0.9218535128056665,0.9224146402723137,0.8904954379377041
29.633333333333333,5,,,,216.90211146060307,121.82546295487374,206.05548828659587,133.94451171340413,,0.9189126416535716,0.920928891745135,0.9026519894039471
29.633333333333333,5,,,,216.90211146060307,121.82546295487374,206.05548828659587,133.94451171340413,,0.9189126416535716,0.920928891745135,0.9026519894039471
29.666666666666668,5,,,,213.75948937357433,125.20786123800039,212.50498437880145,127.49501562119858,,0.9180221799968286,0.9270078196282723,0.9139882419447056
29.666666666666668,5,,,,213.75948937357433,125.20786123800039,212.50498437880145,127.49501562119858,,0.9180221799968286,0.9270078196282723,0.9139882419447056
29.7,5,,,,211.33385740432587,128.2128489644329,214.6943029594956,125.3056970405044,,0.9189840097481082,0.9324587624375451,0.921677765548797
29.7,5,,,,211.33385740432587,128.2128489644329,214.6943029594956,125.3056970405044,,0.9189840097481082,0.9324587624375451,0.921677765548797
29.733333333333334,5,,,,210.33154474828774,128.99136365229734,213.99635733863087,126.00364266136911,,0.920521431241125,0.9369077045058021,0.9271509916692211
29.733333333333334,5,,,,210.33154474828774,128.99136365229734,213.99635733863087,126.00364266136911,,0.920521431241125,0.9369077045058021,0.9271509916692211
29.766666666666666,5,,,,208.01636930366018,131.71126155209652,209.336102770823,130.66389722917697,,0.9239413555494271,0.9402927055379281,0.9308869289419661
29.766666666666666,5,,,,208.01636930366018,131.71126155209652,209.336102770823,130.66389722917697,,0.9239413555494271,0.9402927055379281,0.9308869289419661
29.8,5,,,,201.97332902147392,137.77755636387542,203.4359605826615,136.5640394173385,,0.9301600530261702,0.9424913120909658,0.9331299061796787
