time,selected_tau,r2_tau_1,r2_tau_2,r2_tau_3,r2_tau_4,r2_tau_5,r2_tau_6,r2_tau_7,r2_tau_8,r2_tau_9,r2_tau_10,current_q_j5,ref_q_current_j5,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
0.5,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.24507373096380625,0.05062383308659879,0.0,0.0,163.8487129573055,169.71861680023002,176.47520599247756,163.52479400752242
0.5333333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.2428321848104349,0.04571912664404776,0.0069101762578872,0.0069101762578872,178.02804711865696,155.10975469646132,172.43697119685888,167.56302880314112
0.5666666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.2428202081099191,0.04358485308388327,0.3329524809138804,0.3329524809138804,172.19652367951502,162.7009990614348,169.05208190243297,170.94791809756703
0.6,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.5441582141081815,-0.1733559875019055,2.07295883127691,2.07295883127691,104.25584420435227,237.77925374385728,165.63420521603572,174.36579478396425
0.6333333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.5438808853930892,-0.17984250883404607,6.519022471753004,6.519022471753004,176.9520487652559,163.51339179739006,164.30587466140776,175.69412533859222
0.6666666666666666,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.6014530226967341,-0.32323763840863373,10.271306465610431,10.271306465610431,113.63631215850157,228.64330966695752,163.66720526020188,176.33279473979812
0.7,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.6873356652598277,-0.3860652518579002,14.15708651392258,14.15708651392258,129.6109988375767,211.25639068764602,163.58560130445326,176.4143986955467
0.7333333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.7574882921494968,-0.6238748603016455,19.480985585705877,19.480985585705877,100.88855412461798,242.69125063599455,164.79990704452354,175.20009295547644
0.7666666666666666,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.895759589893153,-0.9063898152182113,23.453555312052977,23.453555312052977,112.80357410423696,225.00629023395035,164.79990704452354,175.20009295547644
0.8,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.0829484443719806,-0.9355923103294979,27.281196373747395,27.281196373747395,148.08670929690294,197.2914301462132,168.30153437094415,171.69846562905582
0.8333333333333334,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1333722895122933,-0.9650586022254877,31.97926945174926,31.97926945174926,149.352729176687,195.0439447709879,170.09473565889954,169.90526434110046
0.8666666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1352266493984398,-0.9896939884249771,35.20123388651601,35.20123388651601,152.45320815295423,191.15098904173692,171.7980116325675,168.2019883674325
0.9,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1355773114361325,-0.9892486640773719,38.08757355406146,38.08757355406146,170.2765259197197,171.34920421712658,173.60280283521223,166.39719716478777
0.9333333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1344090130647015,-0.9936609260415701,41.15255920308765,41.15255920308765,188.69288565108752,154.63368383494367,175.40635520162107,164.59364479837893
0.9666666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1348632303686985,-1.016890628775804,42.83230467955102,42.83230467955102,156.1005236037967,187.45353098067713,177.06883722064745,162.93116277935252
1.0,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1509659503952556,-1.0492733253153248,44.11728388580818,44.11728388580818,153.26062301741237,190.2023665260392,178.7312138106918,161.2687861893082
1.0333333333333332,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1543849592719289,-1.1113967300281793,45.15965052916645,45.15965052916645,217.5803574563407,122.81684832247186,180.4762928145161,159.52370718548386
1.0666666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1429415399980547,-1.1004457382461998,45.37394212432521,45.37394212432521,191.9346701289663,146.5002705040872,182.18680204969837,157.81319795030163
1.1,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1671395950324817,-1.1092419364759523,45.34659976189797,45.34659976189797,207.78221455464927,132.45584996329896,183.85155728710023,156.1484427128997
1.1333333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1694012696328788,-1.0832344462538068,45.238533820376,45.238533820376,190.58530935440336,150.84718544091714,185.5546740255137,154.44532597448628
1.1666666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1971504975183436,-1.0534962031187458,45.1746557783892,45.1746557783892,194.46742622371633,145.5330961867383,187.2817167476736,152.71828325232644
1.2,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.164967410489007,-1.0856027905113086,45.16966458600201,45.16966458600201,152.75969288075677,188.72090304481628,188.84971929970436,151.15028070029567
1.2333333333333334,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.128263423414614,-1.0720762421682162,45.11795968028891,45.11795968028891,166.37081459561446,174.33421901153412,190.3045919867742,149.6954080132258
1.2666666666666666,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.0871611763670637,-1.0365573236644985,45.04879960929616,45.04879960929616,176.25755052974802,164.2775585927958,191.64014307336373,148.35985692663627
1.3,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.0543222325833312,-0.9965968202028026,45.06757033975458,45.06757033975458,177.78095991327618,161.86870764632582,192.77570052304264,147.22429947695736
1.3333333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.059358103658845,-0.9901404553456528,45.10439116957847,45.10439116957847,223.9852783147961,114.62686519037673,193.55621329304597,146.44378670695403
1.3666666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.0784899936203711,-1.0132426765286127,45.08956759167216,45.08956759167216,233.3340177106381,106.89742668210386,193.3226374863563,146.6773625136437
1.4,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.0465859640947284,-0.9746787043023735,45.08311408043863,45.08311408043863,204.33174091536375,135.9823399178352,192.38003166536245,147.61996833463752
1.4333333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1537768099125616,-1.0875842647665923,45.11403756703944,45.11403756703944,250.4187845581193,91.41303132040879,190.7942297693885,149.2057702306115
1.4666666666666666,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1735511302614987,-1.0871449630397931,45.12631379132005,45.12631379132005,215.61533343514475,127.33632392356441,188.15134377194016,151.84865622805984
1.5,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.2277731805901655,-1.077711578053762,45.11431198503902,45.11431198503902,204.4939940153522,136.32876802367431,186.1465804129548,153.8534195870452
1.5333333333333332,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.2051449974864683,-1.0953982702409495,45.17522743117586,45.17522743117586,211.66998945888724,126.47971329761641,183.9231154702764,156.07688452972363
1.5666666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1960351851034994,-1.2711197023612644,45.22913651930938,45.22913651930938,168.13469050052964,168.94695573621692,183.9231154702764,156.07688452972363
1.6,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1856973390096375,-1.3704521685466968,45.26319766995887,45.26319766995887,177.71341712936518,161.41986408810973,180.84681925159165,159.15318074840835
1.6333333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1803210807748927,-1.4720799592254665,45.322851988390696,45.322851988390696,173.0232327846917,166.50593398148843,178.51794698308888,161.48205301691112
1.6666666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.2027396580249858,-1.5760359120390235,45.5122835298505,45.5122835298505,151.17997920552784,189.12469388581718,176.05837752245284,163.94162247754713
1.7,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.3327062097577915,-1.7042032621747638,46.244015323541085,46.244015323541085,116.2798769974476,223.121703874095,173.06068677712506,166.93931322287494
1.7333333333333334,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.4356561418918163,-1.8270547062404554,47.37221683335993,47.37221683335993,119.87296701245732,218.6978404574998,170.701763372179,169.298236627821
1.7666666666666666,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.5248161380809884,-1.8980108608815542,48.87551429475732,48.87551429475732,120.81195579782714,217.58002228375634,168.31697608638092,171.68302391361905
1.8,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.6072387688575622,-1.962241889585878,51.04927572877924,51.04927572877924,119.70203440655284,218.99194052237422,165.71781727358416,174.28218272641584
1.8333333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.6788739579849006,-2.0206473270023215,52.68494447856158,52.68494447856158,119.4000026540255,219.41089022513205,163.24397587230095,176.75602412769902
1.8666666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.7287171436941655,-2.0040046614458786,54.36613560234825,54.36613560234825,121.94770326064149,216.5970422060183,160.76735325699883,179.23264674300117
1.9,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.7374551059922791,-2.0060994079177554,56.55990082997288,56.55990082997288,132.37986642157256,205.5143770092504,158.03458501772508,181.9654149822749
1.9333333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.7476095064790536,-1.9694981762932868,58.071192696497874,58.071192696497874,125.01329182116966,212.63009652398364,155.26901804190862,184.73098195809135
1.9666666666666666,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.796528404546518,-1.94459603261254,59.443604754727126,59.443604754727126,105.7933290833146,231.3437069494372,152.62040306600466,187.37959693399532
2.0,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.7955527102357949,-1.8939616900494354,60.98142067536766,60.98142067536766,115.49971509478662,221.51540115427338,150.01060511037878,189.9893948896212
2.033333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.7534524953791335,-1.861028458434896,61.83830055011728,61.83830055011728,127.97797525481,209.66709820526776,147.36421372441123,192.6357862755888
2.0666666666666664,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.6913142535071914,-1.795403636251617,62.47750143026493,62.47750143026493,151.54038293534256,187.13939978420916,145.0588402939939,194.9411597060061
2.1,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.6257128653132091,-1.731672958911131,63.03439304384696,63.03439304384696,153.7482781148966,185.29728041672388,143.2854628757879,196.7145371242121
2.1333333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.55819027934918,-1.7413625968222877,63.26915071029948,63.26915071029948,131.81354870135567,206.8027218772086,142.38024649398344,197.61975350601656
2.1666666666666665,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.6547438435437507,-2.026968214048923,63.27670644018509,63.27670644018509,211.35530398011517,128.88198062353828,143.52326807315313,196.47673192684687
2.2,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.0012100144951765,-2.4544602140379355,63.25042242203494,63.25042242203494,254.51432721587028,86.7454879122313,144.43859173541566,195.56140826458437
2.2333333333333334,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.0046174728647,-2.518745096595647,63.2425352507355,63.2425352507355,189.0408280196759,151.1570652165412,145.78551988522582,194.21448011477415
2.2666666666666666,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.1215981901993626,-2.5279039390892,63.16477350995648,63.16477350995648,219.04352693187187,120.93966306031896,149.33046215167786,190.6695378483221
2.3,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.297884802593087,-2.5766024563700736,63.05158815694334,63.05158815694334,232.39637492726152,107.55861081403643,152.17895994879265,187.82104005120732
2.3333333333333335,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.3622484036156104,-2.5887257157443733,62.95711960174546,62.95711960174546,208.76452095674074,133.93349774410078,155.70063271916246,184.29936728083757
2.3666666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.447967871827368,-2.649678675743479,62.66659578158524,62.66659578158524,216.80810948036327,125.86992009520387,161.48331378763584,178.51668621236414
2.4,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.4810937603963783,-2.6505543027949527,62.04206072537576,62.04206072537576,198.45589040309284,141.00074588999544,165.52626555248716,174.47373444751284
2.433333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.4832186959538265,-2.7323268298402987,60.84080239764061,60.84080239764061,159.99280876710438,178.2217528313155,169.13698812713545,170.86301187286452
2.466666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.4985649675225843,-2.736997364342495,58.263891800036426,58.263891800036426,196.6399640180576,144.56697059527104,173.3067205364161,166.69327946358388
2.5,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.5631084986577846,-2.7806729711648956,55.9320196443191,55.9320196443191,223.20571806636175,118.72924982980888,175.9732996602432,164.0267003397568
2.533333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.6438201131533536,-2.8222110159613023,53.52631775286317,53.52631775286317,232.54795188785408,111.11654026719238,178.16692270531607,161.8330772946839
2.5666666666666664,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.689107453310472,-2.8257746957403924,49.87817447239286,49.87817447239286,224.7797312560811,119.78417070055018,180.1533584566393,159.8466415433607
2.6,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.7227608146360978,-2.8322570457407976,46.9012948499068,46.9012948499068,221.40701836074263,122.92784560697234,180.74222779600672,159.25777220399328
2.6333333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.7538132866613183,-2.8252215145420543,43.70659080927688,43.70659080927688,219.5940816744808,123.09087136765909,180.72003388675225,159.27996611324775
2.6666666666666665,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.7417392683241304,-2.8440906872352296,39.15854520762333,39.15854520762333,177.33395980579922,162.01885018971709,180.1907434950206,159.8092565049794
2.7,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.733958405216366,-2.838888099936886,35.965653265092854,35.965653265092854,168.45606497999032,167.97307855465286,179.47973544948053,160.52026455051947
2.7333333333333334,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.7314371219077036,-2.8604385770218723,33.28190476865061,33.28190476865061,162.8650671687226,173.72879838213686,178.71220512690772,161.28779487309225
2.7666666666666666,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.726016845633752,-2.8550444610599013,30.302184874039355,30.302184874039355,185.05841178254198,155.16376786785725,177.76381274792976,162.23618725207024
2.8,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.7410707657521534,-2.8541970834020503,28.338691709047986,28.338691709047986,202.04959581285388,137.76877733488593,176.679823926877,163.320176073123
2.8333333333333335,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.7439016183244744,-2.859764653345926,26.6296957260104,26.6296957260104,189.96885152385667,150.27646878167153,175.52769543521367,164.4723045647863
2.8666666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.7912738916885007,-2.8628766257043425,24.969000626709256,24.969000626709256,135.5963160026813,206.561315724054,174.39630805647982,165.60369194352018
2.9,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.813871376404427,-2.886671218837609,24.23540237644368,24.23540237644368,146.23383863078755,194.96538542593171,173.3142524206961,166.6857475793039
2.933333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.894297760210542,-2.8967577361707595,23.868079207681436,23.868079207681436,120.95997634193048,218.6896207553131,172.09658414894793,167.90341585105207
2.966666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.914540418680992,-2.9101471586567382,23.843082349673097,23.843082349673097,144.38647610448183,193.63134800417112,170.90549947948205,169.09450052051795
3.0,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.914897660370892,-2.9099641489085193,23.90256593691058,23.90256593691058,165.1693422618762,171.60343157798027,169.7884746023871,170.2115253976129
3.033333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.9407494759726354,-2.9291683679659686,23.955536097030443,23.955536097030443,193.15515031098536,147.54095290838947,167.7346267789862,172.2653732210138
3.0666666666666664,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.9411290885322887,-2.928854744301118,24.05915570836883,24.05915570836883,159.7140690098153,176.40978651464158,166.8009732068548,173.1990267931452
3.1,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.977506685087707,-2.952193602136433,24.21272430834161,24.21272430834161,135.70542785779966,200.6347355736172,165.88325110340108,174.11674889659892
3.1333333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.978029338006521,-2.9510352385326275,24.36563720590715,24.36563720590715,171.110364562714,165.54068141600493,164.9428448552629,175.05715514473707
3.1666666666666665,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.99108734725405,-3.0077626333978085,24.486390791264057,24.486390791264057,187.08392887748997,151.54739027910924,164.9428448552629,175.05715514473707
3.2,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.9885138437932355,-3.0019219037006097,24.578053698177825,24.578053698177825,171.10409629975996,167.5017876170237,163.98517306460448,176.01482693539552
3.2333333333333334,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.9841032262213827,-2.9999709177308502,24.74592279006032,24.74592279006032,155.82638054661152,183.85721809500765,163.0581231673187,176.9418768326813
3.2666666666666666,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.976682070213358,-2.99190355861002,24.909449246430786,24.909449246430786,162.53826798614492,176.66630332858983,162.23428565073638,177.76571434926362
3.3,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.9736102148597716,-2.9875550919243636,25.026812956757635,25.026812956757635,147.6117887797026,191.9531835736088,161.51025975651663,178.48974024348334
3.3333333333333335,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.9700929953865938,-3.012280145356395,25.120317787073944,25.120317787073944,159.02144761386046,179.95106193715336,160.93928304584327,179.06071695415673
3.3666666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.053056350082054,-3.110848335092025,25.13748263806669,25.13748263806669,202.39620947106965,135.83701220652264,160.3319086649622,179.66809133503776
3.4,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.182940891936232,-3.2378746643306515,25.12438614407568,25.12438614407568,208.22019521899531,132.2380626419009,159.84227341531897,180.157726584681
3.433333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.2838209747848452,-3.3732737972799205,25.09494159085273,25.09494159085273,175.52263293483574,164.70771531770035,159.5547967011126,180.4452032988874
3.466666666666667,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.4385672766752418,-3.579902126936924,25.081738420834164,25.081738420834164,180.98041785630775,156.76914040392293,159.27459980956675,180.72540019043325
3.5,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.543444500586694,-3.813490104725492,25.07815187260537,25.07815187260537,187.57963247866937,150.50014732209965,159.1455990711019,180.8544009288981
3.533333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.5680250534702598,-4.128649005632187,25.068275944700723,25.068275944700723,174.5402584489184,165.81239107703485,159.4267015869011,180.5732984130989
3.5666666666666664,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.858003843706152,-4.476212190811989,25.038052400604464,25.038052400604464,146.27592696400276,192.06026845081425,159.80369100949878,180.1963089905012
3.6,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.337153233668733,-4.934850923729397,24.99623252893433,24.99623252893433,124.96660022893171,212.57721288836456,160.72598435679777,179.27401564320223
3.6333333333333333,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.0200890541688965,-5.541588894834043,24.903112686740243,24.903112686740243,105.93031645520524,231.4846488535089,161.88573073056173,178.11426926943824
3.6666666666666665,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.729576170192277,-6.141552326611684,24.88175072889642,24.88175072889642,102.01179484207283,232.99600402092042,163.6505106008567,176.34948939914327
3.6999999999999997,9,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-6.486948756255319,-6.586362025383915,24.850846217463957,24.850846217463957,97.32854965098782,237.77640516705787,166.36106280750568,173.63893719249432
3.7333333333333334,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-7.261412834175081,-6.844121626296055,24.735676842472603,24.735676842472603,150.52094148534636,186.50634960723434,172.2247651526529,167.77523484734706
3.7666666666666666,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-7.680275577598428,-6.88716896718198,24.66193554156228,24.66193554156228,154.66210616528483,180.77693047512915,175.9187884441507,164.0812115558493
3.8,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-8.181389234271451,-6.978971912548118,24.55533428578293,24.55533428578293,141.13282435708095,192.9156773972877,179.60327635003796,160.396723649962
3.8333333333333335,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-8.524179840190895,-7.098527968647309,24.233973059800128,24.233973059800128,125.11620115592144,208.92571881593906,183.5847163187225,156.41528368127746
3.8666666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-8.658805339931954,-7.120231010268409,23.89044119155395,23.89044119155395,131.58849809914372,203.57619249135368,187.4979261630256,152.5020738369744
3.9,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-8.51070026836086,-6.983560443469357,23.24658916077526,23.24658916077526,151.83500742295925,186.22361136610155,191.24698107448936,148.75301892551062
3.933333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-7.973820938364264,-6.586976553677566,22.58815070497191,22.58815070497191,148.7932750971711,189.31095325404166,194.98587619143015,145.0141238085698
3.966666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-7.732111517169477,-6.366199686842125,21.85234267700744,21.85234267700744,150.60057326624693,188.1677498360818,198.6695894638304,141.33041053616958
4.0,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-7.35695389834023,-5.930448623115689,20.80171615848552,20.80171615848552,158.44209669685358,181.0568155849183,202.3310704988748,137.66892950112518
4.033333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-6.8938664195410695,-5.52021100849221,20.088514689960995,20.088514689960995,165.26066717303348,174.69812253723646,205.83564652389603,134.16435347610394
4.066666666666666,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-6.428821563501394,-4.9362294542985,19.41706211154384,19.41706211154384,171.8439382705818,168.3388255152057,208.49987063669457,131.50012936330543
4.1,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.819617470230735,-4.396850739225665,18.697804999211336,18.697804999211336,163.16962899186402,178.328288447649,210.2732687896224,129.72673121037764
4.133333333333333,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.213815661351352,-4.128624340711736,18.343236510845163,18.343236510845163,158.67459750439946,182.82670146725886,210.4648689943731,129.5351310056269
4.166666666666667,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.816344304999275,-3.897459811293677,18.11338487681464,18.11338487681464,164.48858833219157,175.18110220112635,207.84936414113588,132.15063585886412
4.2,10,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.584167752768416,-3.6808137829245675,17.989083625402063,17.989083625402063,179.63324353031717,160.1604658191239,205.37214553981715,134.62785446018287
