time,selected_tau,r2_tau_10,current_q_j5,ref_q_current_j5,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
2.0666666666666664,10,-2.955884756193865,62.47750143026493,62.47750143026493,151.67188759023773,183.82489705528906,143.2854628757879,196.7145371242121
2.1,10,-2.8486503661321523,63.03439304384696,63.03439304384696,134.3142162055968,195.52763215072696,142.38024649398344,197.61975350601656
2.1333333333333333,10,-2.7638744606408463,63.26915071029948,63.26915071029948,123.63452411088898,209.32011102154922,143.52326807315313,196.47673192684687
2.1666666666666665,10,-2.6823405573960333,63.27670644018509,63.27670644018509,137.56927439093428,206.25153489348833,144.43859173541566,195.56140826458437
2.2,10,-2.7499046548284234,63.25042242203494,63.25042242203494,212.34756775945326,131.69300709456493,145.78551988522582,194.21448011477415
2.2333333333333334,10,-2.9069234143613505,63.2425352507355,63.2425352507355,229.1388478152935,111.20730260293662,149.33046215167786,190.6695378483221
2.2666666666666666,10,-2.9106019229643647,63.16477350995648,63.16477350995648,188.58892817191156,150.66833006356185,152.17895994879265,187.82104005120732
2.3,10,-2.8999896846251483,63.05158815694334,63.05158815694334,175.46329549234522,160.70075129881658,155.70063271916246,184.29936728083757
2.3333333333333335,10,-2.9673021604650147,62.95711960174546,62.95711960174546,201.65013739024195,122.87315235025139,161.48331378763584,178.51668621236414
2.3666666666666667,10,-3.143233800004875,62.66659578158524,62.66659578158524,243.9930674661985,104.90858271465405,165.52626555248716,174.47373444751284
2.4,10,-3.3320173226175616,62.04206072537576,62.04206072537576,246.34172223231724,95.529665960939,169.13698812713545,170.86301187286452
2.433333333333333,10,-3.4754073030605834,60.84080239764061,60.84080239764061,232.77158482070487,93.2428590721075,173.3067205364161,166.69327946358388
2.466666666666667,10,-3.4782591158069405,58.263891800036426,58.263891800036426,188.05905150889677,145.33855632130874,175.9732996602432,164.0267003397568
2.5,10,-3.4744805086562485,55.9320196443191,55.9320196443191,190.69668793187057,147.4537532266129,178.16692270531607,161.8330772946839
2.533333333333333,10,-3.471225406342956,53.52631775286317,53.52631775286317,197.09192478165673,139.02096823196953,180.1533584566393,159.8466415433607
2.5666666666666664,10,-3.459604586222583,49.87817447239286,49.87817447239286,190.9993415329072,145.00546688409852,180.74222779600672,159.25777220399328
2.6,10,-3.4549713977446146,46.9012948499068,46.9012948499068,198.25956753723798,138.5966966533304,180.72003388675225,159.27996611324775
2.6333333333333333,10,-3.4457250652126525,43.70659080927688,43.70659080927688,191.01216797149942,144.6954218115891,180.1907434950206,159.8092565049794
2.6666666666666665,10,-3.4458845695169034,39.15854520762333,39.15854520762333,160.3324923477883,181.554684224754,179.47973544948053,160.52026455051947
2.7,10,-3.4941004605154014,35.965653265092854,35.965653265092854,223.0647628853858,119.49007788674875,178.71220512690772,161.28779487309225
2.7333333333333334,10,-3.5080948188851453,33.28190476865061,33.28190476865061,207.1942640931374,138.58348133259102,177.76381274792976,162.23618725207024
2.7666666666666666,10,-3.504920163457629,30.302184874039355,30.302184874039355,187.4968389361193,154.12700318469072,176.679823926877,163.320176073123
2.8,10,-3.5027135321281513,28.338691709047986,28.338691709047986,168.1680889379572,173.49686702001438,175.52769543521367,164.4723045647863
2.8333333333333335,10,-3.500182506067115,26.6296957260104,26.6296957260104,175.64776745414588,169.0907561839371,174.39630805647982,165.60369194352018
2.8666666666666667,10,-3.5000005526716462,24.969000626709256,24.969000626709256,180.51429598814283,160.72822788843828,173.3142524206961,166.6857475793039
2.9,10,-3.5005667067416004,24.23540237644368,24.23540237644368,179.21417588989584,162.9253540812103,172.09658414894793,167.90341585105207
2.933333333333333,10,-3.5352479568144632,23.868079207681436,23.868079207681436,137.3041229876993,201.90183999698743,170.90549947948205,169.09450052051795
2.966666666666667,10,-3.541045768003224,23.843082349673097,23.843082349673097,157.7509334578366,185.1430982349201,169.7884746023871,170.2115253976129
3.0,10,-3.541251688113734,23.90256593691058,23.90256593691058,172.7472875783671,167.84359411887604,168.7085143361744,171.2914856638256
3.033333333333333,10,-3.5671691133889167,23.955536097030443,23.955536097030443,196.97166419062202,143.37368157683898,167.7346267789862,172.2653732210138
3.0666666666666664,10,-3.5699808851780785,24.05915570836883,24.05915570836883,176.997787020242,160.24520727071655,166.8009732068548,173.1990267931452
3.1,10,-3.567554346915669,24.21272430834161,24.21272430834161,166.67711127175605,173.55235365206556,165.88325110340108,174.11674889659892
3.1333333333333333,10,-3.5654766084539204,24.36563720590715,24.36563720590715,173.3294330199109,169.45667537955967,164.9428448552629,175.05715514473707
3.1666666666666665,10,-3.5641699193800997,24.486390791264057,24.486390791264057,176.68003746558833,166.7349021485632,163.98517306460448,176.01482693539552
3.2,10,-3.560530124052958,24.578053698177825,24.578053698177825,175.21873441644993,169.1776179650265,163.0581231673187,176.9418768326813
3.2333333333333334,10,-3.559408080781812,24.74592279006032,24.74592279006032,179.30711795626345,164.0907073111131,162.23428565073638,177.76571434926362
3.2666666666666666,10,-3.555292458282697,24.909449246430786,24.909449246430786,176.6563822146961,165.65504501039567,161.51025975651663,178.48974024348334
3.3,10,-3.551639944508361,25.026812956757635,25.026812956757635,177.555699965812,163.64193582939552,160.93928304584327,179.06071695415673
3.3333333333333335,10,-3.5793216289065253,25.120317787073944,25.120317787073944,161.61587980535057,176.48150225983335,160.3319086649622,179.66809133503776
3.3666666666666667,10,-3.6437212445285345,25.13748263806669,25.13748263806669,171.25638333751525,169.74814054370742,159.84227341531897,180.157726584681
3.4,10,-3.7749555519318596,25.12438614407568,25.12438614407568,190.68469391848902,150.3908767252471,159.5547967011126,180.4452032988874
3.433333333333333,10,-3.9353776122461115,25.09494159085273,25.09494159085273,174.8104427629527,163.2733128647917,159.27459980956675,180.72540019043325
3.466666666666667,10,-4.177649672407947,25.081738420834164,25.081738420834164,190.3860746272071,150.4697883232582,159.1455990711019,180.8544009288981
3.5,10,-4.467831462292337,25.07815187260537,25.07815187260537,169.0918894995443,171.3760675616375,159.4267015869011,180.5732984130989
3.533333333333333,10,-4.684857879851978,25.068275944700723,25.068275944700723,162.01395207584102,176.0256253036113,159.80369100949878,180.1963089905012
3.5666666666666664,10,-5.127494778421869,25.038052400604464,25.038052400604464,155.1111083464699,184.2641199185767,160.72598435679777,179.27401564320223
3.6,10,-5.576204903357517,24.99623252893433,24.99623252893433,158.30298699323677,182.58869359996936,161.88573073056173,178.11426926943824
3.6333333333333333,10,-6.07796202705018,24.903112686740243,24.903112686740243,159.8596208542966,181.9351146719889,163.6505106008567,176.34948939914327
3.6666666666666665,10,-6.516907211221704,24.88175072889642,24.88175072889642,160.2645778613393,182.99057743941714,166.36106280750568,173.63893719249432
3.6999999999999997,10,-6.931560812080786,24.850846217463957,24.850846217463957,160.49696362419016,182.8421567902881,169.06556728263803,170.93443271736197
3.7333333333333334,10,-7.193629329301334,24.735676842472603,24.735676842472603,170.7377452865734,170.82573696049351,172.2247651526529,167.77523484734706
3.7666666666666666,10,-7.322103176785138,24.66193554156228,24.66193554156228,175.82123164540386,165.39227578256134,175.9187884441507,164.0812115558493
3.8,10,-7.291515495948957,24.55533428578293,24.55533428578293,182.86915640023014,159.00573247643686,179.60327635003796,160.396723649962
3.8333333333333335,10,-6.815785554661684,24.233973059800128,24.233973059800128,176.58829901289832,164.0101422204302,183.5847163187225,156.41528368127746
3.8666666666666667,10,-6.389868210567584,23.89044119155395,23.89044119155395,171.39867115220258,168.85378740923213,187.4979261630256,152.5020738369744
3.9,10,-5.716237187442209,23.24658916077526,23.24658916077526,173.39699370170229,165.73425570886724,191.24698107448936,148.75301892551062
3.933333333333333,10,-5.082892859742063,22.58815070497191,22.58815070497191,171.79333739182414,165.8914155528258,194.98587619143015,145.0141238085698
3.966666666666667,10,-4.185518343593477,21.85234267700744,21.85234267700744,174.0853576975612,162.92309777297692,198.6695894638304,141.33041053616958
4.0,10,-3.565788201163379,20.80171615848552,20.80171615848552,181.986814191805,154.907834102669,202.3310704988748,137.66892950112518
4.033333333333333,10,-3.209222042871552,20.088514689960995,20.088514689960995,188.9173946182636,149.8046087127032,205.83564652389603,134.16435347610394
4.066666666666666,10,-2.9100708844883605,19.41706211154384,19.41706211154384,192.68422654743634,147.9812478909318,208.49987063669457,131.50012936330543
4.1,10,-2.6342935814314496,18.697804999211336,18.697804999211336,196.73348508455175,146.4048775642662,210.2732687896224,129.72673121037764
4.133333333333333,10,-2.420105744980587,18.343236510845163,18.343236510845163,184.57158872220998,158.128106341471,210.4648689943731,129.5351310056269
4.166666666666667,10,-2.3497982741419285,18.11338487681464,18.11338487681464,152.94460526824062,188.95953727146613,207.84936414113588,132.15063585886412
4.2,10,-2.191975644575777,17.989083625402063,17.989083625402063,195.46128449236866,144.2887136066913,205.37214553981715,134.62785446018287
4.233333333333333,10,-2.058424963189597,17.994332490682435,17.994332490682435,187.0693024182936,151.42126881697317,201.87470452443068,138.1252954755693
4.266666666666667,10,-2.0494287106956803,18.015006213733574,18.015006213733574,149.20916595940653,194.61437539956745,195.7110702268749,144.28892977312506
4.3,10,-1.9959523328639026,18.07064945514518,18.07064945514518,187.4719084716694,156.1058943900497,190.6287954684171,149.37120453158286
4.333333333333333,10,-2.018252198160134,18.14208881082439,18.14208881082439,144.8982619239187,186.8647521584974,183.0895631084117,156.9104368915883
4.366666666666666,10,-2.25672872311404,18.306625645229744,18.306625645229744,95.96943055201824,246.30620524093126,178.12801106124198,161.87198893875802
4.4,10,-2.3278412842855736,18.9918907690857,18.9918907690857,123.69325640161772,212.8053607953761,174.08609811441588,165.9139018855841
4.433333333333334,10,-2.424376272068661,20.14124063590468,20.14124063590468,108.88982762109801,227.70834931671442,169.693479612736,170.306520387264
4.466666666666667,10,-2.6326881016237995,22.013409794294155,22.013409794294155,93.17144292346819,249.7863029350713,168.2335546212207,171.7664453787793
4.5,10,-2.7348386283347885,25.48901317017992,25.48901317017992,124.39366962343486,218.9676689524912,168.20676799487754,171.79323200512246
4.533333333333333,10,-2.7741868530842315,28.571231378856236,28.571231378856236,169.4635615403944,168.56677601728686,169.1408160065854,170.8591839934146
4.566666666666666,10,-2.8181222813371476,32.01538631707656,32.01538631707656,168.02089007597056,161.39226499978105,171.4822874852144,168.51771251478556
4.6,10,-2.8940314457434066,36.97497683652997,36.97497683652997,142.4206236832977,182.8448301074448,174.65637490965966,165.3436250903403
4.633333333333333,10,-2.988850298111567,40.84862736284362,40.84862736284362,142.12001137137585,186.4015402304935,178.35501573989018,161.64498426010982
4.666666666666667,10,-3.509293879438137,46.15239698246271,46.15239698246271,67.22963668576652,264.58488865822585,181.8839052108429,158.1160947891571
4.7,10,-3.830066664079923,49.98877983906852,49.98877983906852,101.36036252665406,237.7102311854077,185.400069965415,154.59993003458496
4.733333333333333,10,-3.9355251671183122,53.603945131424446,53.603945131424446,142.1904531180164,197.4744118535587,188.9430911010258,151.0569088989742
4.766666666666667,10,-3.9515361531894824,57.909229043428944,57.909229043428944,160.80626774437934,179.50399143850117,191.81825058498785,148.18174941501218
4.8,10,-3.8232103789065857,60.590683453711335,60.590683453711335,189.25487482234993,143.18917314491424,194.1491139110756,145.8508860889244
4.833333333333333,10,-3.769344933151605,62.70191893174989,62.70191893174989,168.50181456542768,164.409501869078,195.93529424477984,144.06470575522016
4.866666666666666,10,-3.6735427357636556,64.54147652250042,64.54147652250042,156.0759215444489,185.85703118781043,197.01270520506336,142.98729479493662
4.9,10,-3.425917454926646,65.40374213960222,65.40374213960222,111.14764898432514,225.65767340928087,197.39856448166464,142.60143551833536
4.933333333333334,10,-3.3929937273205484,65.72201334409242,65.72201334409242,124.11118739881474,211.9644609041081,196.1729777685693,143.8270222314307
