time,selected_tau,r2_tau_0,r2_tau_1,r2_tau_2,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau,r2_tau_3,r2_tau_4,r2_tau_5,r2_tau_6,r2_tau_7
0.6333333333333333,6,,,,173.76208671793754,167.21904654067353,176.47520599247756,163.52479400752242,,,0.9525144030376006,0.9536965109447968,0.9463307065960486
0.6333333333333333,6,,,,173.76208671793754,167.21904654067353,176.47520599247756,163.52479400752242,,,0.9525144030376006,0.9536965109447968,0.9463307065960486
0.6666666666666666,6,,,,170.6025314493293,170.13817907879485,172.43697119685888,167.56302880314112,,,0.9518533952402528,0.9533692853258524,0.9463149130452052
0.6666666666666666,6,,,,170.6025314493293,170.13817907879485,172.43697119685888,167.56302880314112,,,0.9518533952402528,0.9533692853258524,0.9463149130452052
0.7,6,,,,169.1926666933087,171.03260715388032,169.05208190243297,170.94791809756703,,,0.9515841561957246,0.953371254933103,0.945030921516966
0.7,6,,,,169.1926666933087,171.03260715388032,169.05208190243297,170.94791809756703,,,0.9515841561957246,0.953371254933103,0.945030921516966
0.7333333333333333,6,,,,168.33946033174738,171.64047800876583,165.63420521603572,174.36579478396425,,,0.9515308060140926,0.9529226608069584,0.9423273811083616
0.7333333333333333,6,,,,168.33946033174738,171.64047800876583,165.63420521603572,174.36579478396425,,,0.9515308060140926,0.9529226608069584,0.9423273811083616
0.7666666666666666,6,,,,169.03349190639136,170.71691826113022,164.30587466140776,175.69412533859222,,,0.9512315572491454,0.9514016099388335,0.9371836346849575
0.7666666666666666,6,,,,169.03349190639136,170.71691826113022,164.30587466140776,175.69412533859222,,,0.9512315572491454,0.9514016099388335,0.9371836346849575
0.8,6,,,,170.0079779947348,169.6809274774387,163.66720526020188,176.33279473979812,,,0.9501733818774929,0.9486289958876424,0.9301204812981111
0.8,6,,,,170.0079779947348,169.6809274774387,163.66720526020188,176.33279473979812,,,0.9501733818774929,0.9486289958876424,0.9301204812981111
0.8333333333333334,6,,,,170.4583347655415,169.05750538804602,163.58560130445326,176.4143986955467,,,0.9484844423879711,0.9452952825271613,0.9242754625282227
0.8333333333333334,6,,,,170.4583347655415,169.05750538804602,163.58560130445326,176.4143986955467,,,0.9484844423879711,0.9452952825271613,0.9242754625282227
0.8666666666666667,6,,,,171.0126452265397,168.217329295068,164.79990704452354,175.20009295547644,,,0.9461344079289256,0.9424039386313636,0.9198556467972278
0.8666666666666667,6,,,,171.0126452265397,168.217329295068,164.79990704452354,175.20009295547644,,,0.9461344079289256,0.9424039386313636,0.9198556467972278
0.9,6,,,,171.3489366110628,167.65347865062344,166.44463664574835,173.5553633542516,,,0.9441976991344861,0.9404382502005991,0.917151731895454
0.9,6,,,,171.3489366110628,167.65347865062344,166.44463664574835,173.5553633542516,,,0.9441976991344861,0.9404382502005991,0.917151731895454
0.9333333333333333,6,,,,171.2605239878968,167.5056260307724,168.30153437094415,171.69846562905582,,,0.9429547361639068,0.9395487611669185,0.9161919227959798
0.9333333333333333,6,,,,171.2605239878968,167.5056260307724,168.30153437094415,171.69846562905582,,,0.9429547361639068,0.9395487611669185,0.9161919227959798
0.9666666666666667,6,,,,171.55726218760597,167.20324216846254,170.09473565889954,169.90526434110046,,,0.9422238407099163,0.939225747796356,0.9160379589311602
0.9666666666666667,6,,,,171.55726218760597,167.20324216846254,170.09473565889954,169.90526434110046,,,0.9422238407099163,0.939225747796356,0.9160379589311602
1.0,6,,,,171.45039942027512,167.2964513291442,171.7980116325675,168.2019883674325,,,0.9419919298252035,0.9392070023748103,0.9160064323883055
1.0,6,,,,171.45039942027512,167.2964513291442,171.7980116325675,168.2019883674325,,,0.9419919298252035,0.9392070023748103,0.9160064323883055
1.0333333333333332,6,,,,170.50400100548117,168.55569714171662,173.60280283521223,166.39719716478777,,,0.9419679771725041,0.9387734319556433,0.914343676554233
1.0333333333333332,6,,,,170.50400100548117,168.55569714171662,173.60280283521223,166.39719716478777,,,0.9419679771725041,0.9387734319556433,0.914343676554233
1.0666666666666667,6,,,,170.51820322087755,169.42548577579038,175.40635520162107,164.59364479837893,,,0.9415761088576384,0.9372838876692435,0.9104124642957059
1.0666666666666667,6,,,,170.51820322087755,169.42548577579038,175.40635520162107,164.59364479837893,,,0.9415761088576384,0.9372838876692435,0.9104124642957059
1.1,6,,,,170.98682249113105,169.68446011477133,177.06883722064745,162.93116277935252,,,0.940430512805455,0.9346886766500706,0.9047090502908353
1.1,6,,,,170.98682249113105,169.68446011477133,177.06883722064745,162.93116277935252,,,0.940430512805455,0.9346886766500706,0.9047090502908353
1.1333333333333333,6,,,,172.08884370754117,168.81425720214932,178.7312138106918,161.2687861893082,,,0.9385628729003916,0.9316073629308621,0.8989884860884687
1.1333333333333333,6,,,,172.08884370754117,168.81425720214932,178.7312138106918,161.2687861893082,,,0.9385628729003916,0.9316073629308621,0.8989884860884687
1.1666666666666667,6,,,,171.92076643695577,168.60307383624428,180.4762928145161,159.52370718548386,,,0.9357047030740454,0.9268860483335426,0.8920992888204514
1.1666666666666667,6,,,,171.92076643695577,168.60307383624428,180.4762928145161,159.52370718548386,,,0.9357047030740454,0.9268860483335426,0.8920992888204514
1.2,6,,,,173.5636752974931,166.756747845695,182.18680204969837,157.81319795030163,,,0.9323116594611079,0.9224770199078279,0.8878168021322264
1.2,6,,,,173.5636752974931,166.756747845695,182.18680204969837,157.81319795030163,,,0.9323116594611079,0.9224770199078279,0.8878168021322264
1.2333333333333334,6,,,,175.8757983345846,164.19606597525282,183.85155728710023,156.1484427128997,,,0.9285347594818452,0.9192395372762343,0.8864703721338587
1.2333333333333334,6,,,,175.8757983345846,164.19606597525282,183.85155728710023,156.1484427128997,,,0.9285347594818452,0.9192395372762343,0.8864703721338587
1.2666666666666666,6,,,,179.1281360874563,161.24581554447568,185.5546740255137,154.44532597448628,,,0.9257723694947346,0.9176734764979602,0.8873660060238681
1.2666666666666666,6,,,,179.1281360874563,161.24581554447568,185.5546740255137,154.44532597448628,,,0.9257723694947346,0.9176734764979602,0.8873660060238681
1.3,6,,,,182.93247132009614,157.68521956271226,187.2817167476736,152.71828325232644,,,0.92474551856797,0.9178506313581063,0.8898402677781908
1.3,6,,,,182.93247132009614,157.68521956271226,187.2817167476736,152.71828325232644,,,0.92474551856797,0.9178506313581063,0.8898402677781908
1.3333333333333333,6,,,,186.00457629580762,154.4941452871546,188.84971929970436,151.15028070029567,,,0.9251336822090258,0.9190628202881652,0.8928511861832311
1.3333333333333333,6,,,,186.00457629580762,154.4941452871546,188.84971929970436,151.15028070029567,,,0.9251336822090258,0.9190628202881652,0.8928511861832311
1.3666666666666667,6,,,,187.79341844637224,152.81717514054804,190.3045919867742,149.6954080132258,,,0.9263064593826587,0.920594981048721,0.895245688530647
1.3666666666666667,6,,,,187.79341844637224,152.81717514054804,190.3045919867742,149.6954080132258,,,0.9263064593826587,0.920594981048721,0.895245688530647
1.4,6,,,,188.48993539094081,152.01091053612205,191.64014307336373,148.35985692663627,,,0.9277603920597295,0.9220976130016931,0.8964974761236866
1.4,6,,,,188.48993539094081,152.01091053612205,191.64014307336373,148.35985692663627,,,0.9277603920597295,0.9220976130016931,0.8964974761236866
1.4333333333333333,6,,,,188.14203551543585,152.19370550182114,192.77570052304264,147.22429947695736,,,0.929179968551267,0.9230862024162931,0.8963290925612571
1.4333333333333333,6,,,,188.14203551543585,152.19370550182114,192.77570052304264,147.22429947695736,,,0.929179968551267,0.9230862024162931,0.8963290925612571
1.4666666666666666,6,,,,187.32664063006575,153.0224208238341,193.55621329304597,146.44378670695403,,,0.930133899031406,0.9231766819999572,0.8953828475933162
1.4666666666666666,6,,,,187.32664063006575,153.0224208238341,193.55621329304597,146.44378670695403,,,0.930133899031406,0.9231766819999572,0.8953828475933162
1.5,6,,,,186.82558469883378,153.56524342054604,193.3226374863563,146.6773625136437,,,0.9306517118760393,0.9230134940476753,0.8944249011894932
1.5,6,,,,186.82558469883378,153.56524342054604,193.3226374863563,146.6773625136437,,,0.9306517118760393,0.9230134940476753,0.8944249011894932
1.5333333333333332,6,,,,186.22872979620627,154.18896930088763,192.38003166536245,147.61996833463752,,,0.9310515459125055,0.9229123173807009,0.8936411363208108
1.5333333333333332,6,,,,186.22872979620627,154.18896930088763,192.38003166536245,147.61996833463752,,,0.9310515459125055,0.9229123173807009,0.8936411363208108
1.5666666666666667,6,,,,185.0367117371117,155.3966673064307,190.7942297693885,149.2057702306115,,,0.9313410592925637,0.9227893400984618,0.8931762654367791
1.5666666666666667,6,,,,185.0367117371117,155.3966673064307,190.7942297693885,149.2057702306115,,,0.9313410592925637,0.9227893400984618,0.8931762654367791
1.6,6,,,,183.25141427343385,157.26154054328964,188.15134377194016,151.84865622805984,,,0.9315207786187187,0.9227282204702815,0.892081315651865
1.6,6,,,,183.25141427343385,157.26154054328964,188.15134377194016,151.84865622805984,,,0.9315207786187187,0.9227282204702815,0.892081315651865
1.6333333333333333,6,,,,180.63646777447704,159.92141240229097,186.1465804129548,153.8534195870452,,,0.9315418863765064,0.9220609578378056,0.8901517169130102
1.6333333333333333,6,,,,180.63646777447704,159.92141240229097,186.1465804129548,153.8534195870452,,,0.9315418863765064,0.9220609578378056,0.8901517169130102
1.6666666666666667,5,,,,180.64566062825958,159.75684132280622,186.1465804129548,153.8534195870452,,0.8578099707646264,0.9309027147643577,0.9206551599025442,
1.6666666666666667,5,,,,180.64566062825958,159.75684132280622,186.1465804129548,153.8534195870452,,0.8578099707646264,0.9309027147643577,0.9206551599025442,
1.7,5,,,,177.7507301983956,162.65420089189016,183.9231154702764,156.07688452972363,,0.8566749286349542,0.9297268375977275,0.9192624807236143,
1.7,5,,,,177.7507301983956,162.65420089189016,183.9231154702764,156.07688452972363,,0.8566749286349542,0.9297268375977275,0.9192624807236143,
1.7333333333333334,5,,,,175.56281141281357,164.74235435414815,180.84681925159165,159.15318074840835,,0.8532682886214724,0.9288130101226227,0.9179112821738546,
1.7333333333333334,5,,,,175.56281141281357,164.74235435414815,180.84681925159165,159.15318074840835,,0.8532682886214724,0.9288130101226227,0.9179112821738546,
1.7666666666666666,5,,,,174.9021976634342,165.64605575928832,178.51794698308888,161.48205301691112,,0.8524604898634663,0.928383788404306,0.9173270221532006,
1.7666666666666666,5,,,,174.9021976634342,165.64605575928832,178.51794698308888,161.48205301691112,,0.8524604898634663,0.928383788404306,0.9173270221532006,
1.8,5,,,,175.97324928131732,165.3439749097163,176.05837752245284,163.94162247754713,,0.8541037108906581,0.9284538531636736,0.9173420603136152,
